"MOTOROLA e32 (Arctic Blue, 64 GB)
            
            (4 GB RAM)",0.9,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Helio G37 Processor,7999.0
"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)
            
            (4 GB RAM)",0.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,10699.0
"MOTOROLA g13 (Lavender Blue, 128 GB)
            
            (4 GB RAM)",0.9,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,9999.0
"SAMSUNG Galaxy F04 (Jade Purple, 64 GB)
            
            (4 GB RAM)",0.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD Display,13MP + 2MP | 5MP Front Camera,5000 mAh Lithium-Ion Battery,Mediatek Helio P35 Processor,7299.0
"SAMSUNG Galaxy F13 (Waterfall Blue, 64 GB)
            
            (4 GB RAM)",0.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,9699.0
"POCO C55 (Power Black, 128 GB)
            
            (6 GB RAM)",0.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,50MP Dual Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G85 Processor,9249.0
"MOTOROLA G62 5G (Frosted Blue, 128 GB)
            
            (6 GB RAM)",0.1,6 GB RAM | 128 GB ROM,16.64 cm (6.55 inch) Full HD+ Display,50MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 695 5G Processor,15499.0
"POCO M5 (Yellow, 64 GB)
            
            (4 GB RAM)",0.2,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Mediatek Helio G99 Processor,8999.0
"vivo T2 5G (Nitro Blaze, 128 GB)
            
            (6 GB RAM)",0.5,6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,18999.0
"vivo T2 5G (Velocity Wave, 128 GB)
            
            (8 GB RAM)",0.4,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,20999.0
"vivo T2 5G (Velocity Wave, 128 GB)
            
            (6 GB RAM)",0.5,6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,18999.0
"vivo T2 5G (Nitro Blaze, 128 GB)
            
            (8 GB RAM)",0.4,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,20999.0
"POCO M5 (Power Black, 64 GB)
            
            (4 GB RAM)",0.2,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Mediatek Helio G99 Processor,8999.0
"POCO M4 5G (Power Black, 64 GB)
            
            (4 GB RAM)",0.2,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Lithium Ion Polymer Battery,Mediatek Dimensity 700 Processor,11999.0
"MOTOROLA G62 5G (Midnight Gray, 128 GB)
            
            (6 GB RAM)",0.1,6 GB RAM | 128 GB ROM,16.64 cm (6.55 inch) Full HD+ Display,50MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 695 5G Processor,15499.0
"POCO C55 (Forest Green, 128 GB)
            
            (6 GB RAM)",0.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,50MP Dual Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G85 Processor,9249.0
"realme C33 2023 (Aqua Blue, 128 GB)
            
            (4 GB RAM)",0.4,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,10499.0
"realme C33 2023 (Sandy Gold, 128 GB)
            
            (4 GB RAM)",0.4,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,10499.0
"realme C33 2023 (Night Sea, 128 GB)
            
            (4 GB RAM)",0.4,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,10499.0
"SAMSUNG Galaxy F13 (Sunrise Copper, 64 GB)
            
            (4 GB RAM)",0.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,9699.0
"realme C30 (Bamboo Green, 32 GB)
            
            (3 GB RAM)",0.1,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,6499.0
"realme C30 (Lake Blue, 32 GB)
            
            (3 GB RAM)",0.1,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,6499.0
"realme C30 (Denim Black, 32 GB)
            
            (2 GB RAM)",0.2,2 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,5999.0
"OnePlus Nord CE 2 Lite 5G (Blue Tide, 128 GB)
            
            (6 GB RAM)",0.4,6 GB RAM | 128 GB ROM,16.74 cm (6.59 inch) Display,64MP Rear Camera,5000 mAh Battery,17999.0
"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)
            
            (6 GB RAM)",0.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 13MP Front Camera,6000 mAh Battery,"Exynos 1330, Octa Core Processor",14490.0
"realme C30 (Denim Black, 32 GB)
            
            (3 GB RAM)",0.1,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,6499.0
"REDMI 11 Prime (Flashy Black, 64 GB)
            
            (4 GB RAM)",0.4,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G99 Processor,9999.0
"REDMI A1+ (Light Blue, 32 GB)
            
            (2 GB RAM)",0.2,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.56 cm (6.52 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio A22 Processor,6299.0
